departmentId,city,region,department,road
5011000004055,上海,宝山,宝山二村,(宝山淞宝)宝山二村
5011000012724,上海,宝山,殷高小区,(宝山高境)殷高路21弄
5011000009414,上海,宝山,宝林一村,(宝山淞宝)宝林一村
5011000010040,上海,宝山,春江美庐(公寓),(宝山杨行)松兰路198弄
5020038389775093,上海,宝山,淞南小八村,"(宝山淞南)淞南八村, 淞南八村41甲, 淞南八村45甲, 淞南八村200, 淞南八村202, 淞南八村208, 淞南八村212, 淞南八村1-80号"
5011000017146,上海,宝山,通河六村,(宝山通河)共江路166-215弄
5020032299833658,上海,宝山,三花现代城(二期香梅苑),"(宝山高境)云西路219弄, 云西路219弄1-25号"
5011000018017,上海,宝山,复星新苑,(宝山大华)沪太路1771弄1-57号
5011000013646,上海,宝山,绿洲花园,"(宝山顾村)沙浦路128弄, 电台路630号, 沙浦路128弄1-68号"
5011000013363,上海,宝山,上大聚丰园,(宝山上大)上大路1288弄
5011000014611,上海,宝山,远景佳苑一期,"(宝山大华)行知路380弄（一期）, 大华路1346号, 大华路1352号, 大华路1356号, 大华路1360号, 大华路1376号"
5020032240020465,上海,宝山,三花现代城(三期金兰苑),"(宝山高境)高跃路133弄, 高跃路133弄1-17号"
5020022085507536,上海,宝山,经纬学府涵青花园(二期),"(宝山上大)涵青路398弄, 涵青路398弄1号"
5011000012428,上海,宝山,宝景苑,(宝山淞南)通南路251弄，通南路55弄
5011000014845,上海,宝山,新顾村大家园C区,(宝山顾村)顾北东路155弄
5011000014835,上海,宝山,长宏新苑,(宝山淞南)淞南路211弄
5011000009781,上海,宝山,世纪非凡怡园,(宝山顾村)电台路398弄
5020022085508063,上海,宝山,经纬学士逸居家园(五期),(宝山上大)纬地路99弄
5011000014370,上海,宝山,圣卡洛铂庭,(宝山顾村)沙浦路518弄
5011000005333,上海,宝山,海滨新村,(宝山淞宝)海滨新村
5011000014610,上海,宝山,玉华苑,"(宝山大华)行知路638弄,行知路684弄"
5011000013848,上海,宝山,绿地领海(商业类),"(宝山上大)城银路555弄, 市台路388号, 市台路408号, 市台路400号"
5011000017384,上海,宝山,枫庭丽苑,(宝山大华)华灵路1788弄
5011000012087,上海,宝山,泗塘七村,(宝山张庙)泗塘七村
5011000005202,上海,宝山,保利叶之林(一期),"(宝山上大)华秋路349弄（一期）,塘祁路577弄（二期）,塘祁路679弄（三期）"
5011000015938,上海,宝山,经纬学府阳光家园(六期),(宝山上大)涵青路100弄
5020022085507327,上海,宝山,经纬阳光水岸家园(一期),(宝山上大)纬地路88弄
5011000013570,上海,宝山,祁连一村,(宝山上大)祁连一村
5011000013342,上海,宝山,富都园,(宝山共富)联泰路158弄
5011000011266,上海,宝山,逸仙华庭,(宝山高境)逸仙路1238弄
5012970523373718,上海,宝山,泰和新城(泰和西路3381弄),(宝山顾村)泰和西路3381弄
5011000008865,上海,宝山,宝钢二村,"(宝山淞宝)宝钢二村, 友谊路140号, 友谊路152号"
5011000013090,上海,宝山,泗塘四村,(宝山张庙)泗塘四村
5011000000476,上海,宝山,新城昱翠湾,(宝山月浦)月富路55弄
5020038219909020,上海,宝山,淞南新新五村,"(宝山淞南)淞南五村, 淞南路200弄501-580号"
5011000009063,上海,宝山,宝山六村,(宝山淞宝)永乐路115弄
5011000016491,上海,宝山,久华佳苑,"(宝山大华)新沪路198弄,新沪路55弄"
5011000011374,上海,宝山,新顾村大家园A区,"(宝山顾村)顾北东路501弄, 顾北东路571号, 顾北东路573号"
5011000010766,上海,宝山,共和小区,"(宝山张庙)共和新路4719弄31-168号, (不包含163、167号）"
5011000012653,上海,宝山,都市花苑,(宝山淞南)通南路28弄
5014941305711642,上海,宝山,中环国际公寓(三期),(宝山共康)场北路669弄
5011102210207,上海,宝山,馨佳园(韶山路245弄),(宝山顾村)韶山路245弄
5011000012309,上海,宝山,泗塘一村,"(宝山张庙)泗塘一村, 革新路33号, 革新路29号, 革新路10号, 革新路18号, 革新路21号, 革新路9号, 革新路10号甲, 革新路20号, 革新路3号, 革新路37号, 革新路23号, 革新路12号甲, 革新路16号, 革新路13号, 革新路15号, 革新路14号甲, 革新路7号, 革新路5号, 革新路39号, 革新路35号, 革新路12号, 革新路16号甲, 革新路20号甲, 革新路14号"
5011000000794,上海,宝山,呼玛五村,(宝山张庙)呼玛五村
5011000003079,上海,宝山,上置香岛原墅(公寓),(宝山罗店)美丰路88弄
5011000012419,上海,宝山,禄德嘉苑,"(宝山杨行)竹韵路259弄,竹韵路258弄"
5011000009452,上海,宝山,宝山一村,(宝山淞宝)宝山一村
5011000004946,上海,宝山,海江新村,"(宝山淞宝)塘后路1-23号,海江新村"
5013829270155174,上海,宝山,冶金小区(宝山),(宝山张庙)通河三村111-163号
5011000012817,上海,宝山,富浩花园,(宝山张庙)虎林路800弄
5011000020436,上海,宝山,三门路505弄,(宝山高境)三门路505弄
5011000008850,上海,宝山,杰圣家苑,(宝山高境)殷高西路331弄
5011000008802,上海,宝山,南大路180弄,(宝山大场镇)南大路180弄
5011000018552,上海,宝山,金辉兰湖美域,(宝山罗店)月罗路2333弄
5010956325793946,上海,宝山,洛场路107号,(宝山大场镇)洛场路107号
5011000013691,上海,宝山,大华三村二街坊,(宝山大华)行知路251弄
5011102210248,上海,宝山,馨佳园(潘广路1765弄),(宝山顾村)潘广路1765弄
5011000014229,上海,宝山,美兰金邸,(宝山罗店)美兰湖路333弄
5012970523373719,上海,宝山,泰和新城(泰和西路3463弄),(宝山顾村)泰和西路3463弄
5011000003797,上海,宝山,长江路28弄,(宝山淞南)长江路28弄
509821540319595,上海,宝山,美罗家园宝欣苑八村,(宝山罗店)天家路99弄
5011000013865,上海,宝山,城投世纪名城,(宝山张庙)阳曲路1388弄
5011000012520,上海,宝山,华浜二村,(宝山淞南)逸仙路3400弄
5011000008392,上海,宝山,永清路337弄,(宝山淞宝)永清路337弄
5011000010836,上海,宝山,富锦苑,(宝山月浦)富锦路1815弄
5011000018628,上海,宝山,恒达家园,(宝山共康)大康路896弄
5011000014606,上海,宝山,行知家园,(宝山大华)行知路572弄1-37号
5011000006136,上海,宝山,泰和路309弄,(宝山淞宝)泰和路309弄
5011000005201,上海,宝山,宝山九村,(宝山淞宝)宝山九村
5011000002348,上海,宝山,美罗家园宝欣苑七村,(宝山罗店)天家路116弄
5011000014341,上海,宝山,共康八村,(宝山共康)共康八村
5011000014644,上海,宝山,罗新苑,"(宝山罗店)集贤路800弄, 祁北东路211弄, 祁北东路229号"
5011102210114,上海,宝山,盛世宝邸(二期),(宝山淞南)淞良路99弄
5011000001152,上海,宝山,上大阳光乾龙苑,(宝山大场镇)环镇北路700弄
5011000011779,上海,宝山,康桥水都(别墅),"(宝山杨行)水产路2700弄,水产路2800弄,水产路2900弄,水产路2600弄"
5011000007250,上海,宝山,长江路780弄,(宝山淞南)长江路780弄
5011000013064,上海,宝山,海滨八村,(宝山淞宝)永清路30号
5011000016899,上海,宝山,怡华苑,(宝山大华)怡华苑路188弄
5011000002556,上海,宝山,宝华盛世花园,(宝山月浦)月川路33弄
5011000011141,上海,宝山,临江三村,"(宝山淞宝)东林路538弄, 东河沿路50弄, 临江三村"
5011000011740,上海,宝山,中环国际公寓(一期),(宝山共康)场北路551弄
5011000009017,上海,宝山,昌鑫家园,"(宝山通河)通河九村51-70,通河九村156-159,通河九村168-171,通河九村178,通河九村185-187"
5011000013860,上海,宝山,盛桥三村,(宝山月浦)古莲路115弄
5011102209394,上海,宝山,中环一号(五期),(宝山大华)真大路358弄
5011000020533,上海,宝山,龙缘花园,"(宝山张庙)通河三村211-236号（东区）,通河三村238-249号（西区）"
5011000004440,上海,宝山,乐业一村,"(宝山月浦)春雷路331弄, 四元路20弄"
5011000011047,上海,宝山,宝城二村,"(宝山淞宝)友谊路4弄, 宝城二村, 盘古路172号, 盘古路198号, 盘古路192号"
5011000002281,上海,宝山,长征新村,(宝山淞宝)长征新村
5011000001997,上海,宝山,阳光美林,(宝山月浦)月富路218弄
5011000019234,上海,宝山,中冶尚园,(宝山月浦)申浦路288弄
5011000010243,上海,宝山,水上新村(宝山),"(宝山淞宝)友谊路43弄, 盘古路288号, 盘古路280号, 盘古路274号, 盘古路268号, 盘古路256号"
5011000000937,上海,宝山,庆安苑,"(宝山月浦)绥化路50弄,绥化路52弄"
5011000010967,上海,宝山,乾溪三村,(宝山上大)环镇北路417弄
5011000008636,上海,宝山,长江路848弄,(宝山淞南)长江路848弄
5011000014935,上海,宝山,世纪非凡锦城,(宝山顾村)电台路568弄
5011102210432,上海,宝山,美兰湖花园,(宝山罗店)美丹路18弄
5011000012725,上海,宝山,淞南五村,"(宝山淞南)长逸路327弄, 淞南五村, 淞南路200弄194-332号"
5011000000386,上海,宝山,环镇北路211弄,(宝山上大)环镇北路211弄
5011000014949,上海,宝山,中环泰和里,(宝山大场镇)沪太路3611弄
5011000000618,上海,宝山,新顾村大家园D区,(宝山顾村)顾北东路188弄
5011000018282,上海,宝山,康泰东苑,(宝山大华)真金路1250弄
5011000004735,上海,宝山,宝莲湖景园,(宝山月浦)绥化路260弄
5011102205841,上海,宝山,美罗家园润苑,(宝山罗店)年吉路650弄
5011000003604,上海,宝山,泗塘八村,(宝山张庙)泗塘八村
5011000002315,上海,宝山,泰禾红御,(宝山高境)恒高路83弄
5011000009830,上海,宝山,上置美兰优湖,(宝山罗店)美丹路222号
509977363956057,上海,宝山,招商中环华府,(宝山大场镇)丰皓路633弄
5011000004378,上海,宝山,月浦十村,(宝山月浦)北安路1号
5011000002478,上海,宝山,锦秋路1188弄,(宝山上大)锦秋路1188弄
5011102210180,上海,宝山,绿地摩登公馆,(宝山顾村)水产西路680弄
5011000007448,上海,宝山,同济路60弄,(宝山淞宝)同济路60弄
5011000014373,上海,宝山,海滨七村,(宝山淞宝)海滨七村
5011000015850,上海,宝山,天极盛宅花园,"(宝山顾村)富联路25弄,泰和西路3149弄"
5011000000600,上海,宝山,宝钢一村,"(宝山淞宝)宝钢一村, 友谊路114-118号"
5011000014723,上海,宝山,金星绿苑,"(宝山罗店)集贤路500弄,集贤路501弄"
5010659404460592,上海,宝山,大华碧云天,(宝山大华)华和路728弄
5011000010272,上海,宝山,杨泰一村,"(宝山杨行)杨泰路338弄,杨泰路328弄,宝杨路3184弄"
5011000009385,上海,宝山,宝林八村,(宝山淞宝)宝林八村
5011102210390,上海,宝山,上海保利悦庭,(宝山淞南)长江西路398弄
5011000020565,上海,宝山,绿地海域笙晖(别墅),"(宝山杨行)杨泰路99弄,杨泰路55弄"
5011102210177,上海,宝山,鹏程花苑,(宝山淞南)长逸路388弄
5011000001692,上海,宝山,上大阳光乾澄园,(宝山大场镇)环镇北路300弄
509821540319362,上海,宝山,和泰苑,(宝山大场镇)沪太路4099弄
5011000012931,上海,宝山,海滨五村,"(宝山淞宝)海滨五村,牡丹江路800弄"
5011000008430,上海,宝山,乾溪二村,"(宝山大场镇)环镇北路600弄, 环镇北路400弄"
5020038219908948,上海,宝山,淞南新五村,"(宝山淞南)淞南五村, 淞南路200弄29-100"
5011000014908,上海,宝山,同盛嘉园,"(宝山杨行)月城路300弄, 月城路299弄, 月城路250弄"
5011000017539,上海,宝山,水韵华庭,"(宝山大华)灵石路1509弄,新沪路58弄"
5011000013065,上海,宝山,上大阳光乾恩园,(宝山上大)环镇北路655弄
5011000014747,上海,宝山,环绿国际,(宝山顾村)宝绿路99弄
5011000014266,上海,宝山,锦华苑,(宝山大华)新沪路1060弄
5011000005138,上海,宝山,祁连三村,(宝山上大)上大路1329弄
5012970523373723,上海,宝山,泰和新城(泰和西路3493弄),(宝山顾村)泰和西路3493弄
5011000012830,上海,宝山,岭南雅苑,(宝山张庙)岭南路1288弄
5011000009841,上海,宝山,上坤公园天地,(宝山顾村)长白山路377弄
5011102210422,上海,宝山,保利叶上海(三期),(宝山顾村)菊联路262弄
5011000001682,上海,宝山,中冶锦园,(宝山月浦)月富路88弄
5016452351700072,上海,宝山,金地艺境(商业类),"(宝山上大)市台路515弄51号, 市台路515弄8号, 市台路515弄53号"
5011000005396,上海,宝山,共和二村,(宝山张庙)共和二村
5011000014107,上海,宝山,上大阳光乾静园,(宝山上大)上大路128弄
5011000010866,上海,宝山,成事高邸,(宝山上大)上大路178弄
5011102210222,上海,宝山,美兰金色宝邸,(宝山罗泾)潘沪路188弄
5011000009779,上海,宝山,殷馨花苑,(宝山高境)殷高路16弄
5011000013087,上海,宝山,宝钢十一村,(宝山淞宝)团结路173号
509821540057664,上海,宝山,丽都雅苑,(宝山共康)长江西路2230弄
5011000013100,上海,宝山,宝山十村,(宝山淞宝)宝山十村
5011000014977,上海,宝山,宝钢四村,"(宝山淞宝)友谊路88号, 友谊路91弄, 宝钢四村, 友谊支路222号, 友谊支路214号, 友谊支路210号, 友谊路127号, 友谊路143号, 友谊支路216号, 友谊支路220号, 友谊支路304号, 友谊支路306号, 友谊路67号"
5011000004473,上海,宝山,德都路165弄,(宝山月浦)德都路165弄
5011000014440,上海,宝山,新月时代家园,(宝山月浦)德都路28弄
5016074022072937,上海,宝山,长江西路1500号,(宝山张庙)长江西路1500号（长江西路664号）
5011000006783,上海,宝山,淞滨支路120弄,(宝山淞宝)淞滨支路120弄
5011000014605,上海,宝山,华鹏花苑,(宝山大华)行知路572弄38-82号
5011000002854,上海,宝山,月浦九村,(宝山月浦)月浦九村
5011000014623,上海,宝山,宝虹家园,(宝山罗泾)陈川路555弄
5011000000993,上海,宝山,宝华北岸郡庭(公寓),(宝山月浦)塔源路302弄
5011000012701,上海,宝山,鎏园,(宝山淞南)淞发路25弄
5011000014049,上海,宝山,杨泰苑,"(宝山杨行)杨桃路185弄, 宝杨路3188弄"
5011000010426,上海,宝山,民主花园,(宝山张庙)共和新路4703弄51-100号
5011000019193,上海,宝山,南大路76弄,(宝山大场镇)南大路76弄
5011000016514,上海,宝山,泰和新城(泰和西路3499弄),(宝山顾村)泰和西路3499弄
5011000017144,上海,宝山,鑫鑫花园,(宝山共富)联谊路501弄
5011000012343,上海,宝山,金棠苑,"(宝山张庙)泗塘五村48-81号,虎林路151弄"
5011000018742,上海,宝山,丽雅花园,(宝山张庙)虎林路159弄
5011000013763,上海,宝山,璟都新园,(宝山淞宝)牡丹江路1378弄
5011000005412,上海,宝山,共江小区,(宝山通河)通河九村78-155
5011000007451,上海,宝山,南大路190弄,(宝山大场镇)南大路190弄
5011000012582,上海,宝山,华能城市花园,(宝山淞宝)牡丹江路1298弄1-86号
5011000013742,上海,宝山,宝启花园(公寓),(宝山杨行)宝杨路3288弄
5011000008845,上海,宝山,密山二村,(宝山淞宝)密山二村
5011000003437,上海,宝山,自然居家园,(宝山顾村)水产西路999弄
5011000015278,上海,宝山,馨康苑,(宝山共康)共康路169弄
5018063936227563,上海,宝山,好日子大家园B区,(宝山顾村)菊太路999弄
5011000010753,上海,宝山,宝钢三村,(宝山淞宝)宝钢三村
5011000000337,上海,宝山,馨佳园(菊泉街1281弄),(宝山顾村)菊泉街1281弄
5011102210162,上海,宝山,美罗家园美安苑,(宝山罗店)美安路398弄
5011000012698,上海,宝山,淞南九村（南区）,(宝山淞南)新二路195号
5011000016047,上海,宝山,民主敦发小区,(宝山张庙)共和新路4739弄
5011102210239,上海,宝山,馨佳园(丹霞山路257弄),(宝山顾村)丹霞山路257弄
5011000012583,上海,宝山,新逸仙公寓,(宝山淞南)逸仙路3458弄
5011000004149,上海,宝山,新月丽苑,(宝山月浦)绥化路201弄
5011000012095,上海,宝山,新顾村大家园B区,(宝山顾村)顾北东路500弄
5011000004355,上海,宝山,北郊一号,"(宝山罗泾)长虹路779弄,长虹路777弄"
5011000001509,上海,宝山,杨泰公寓,(宝山杨行)梅林路666弄
5011000002126,上海,宝山,馨佳园(菊泉街1969弄),(宝山顾村)菊泉街1969弄
5011000005591,上海,宝山,国权北路351弄,(宝山高境)国权北路351弄
5011000013880,上海,宝山,美树铭家,(宝山张庙)阳曲路1111弄
5011000003045,上海,宝山,宝翔苑,(宝山顾村)菊盛路468弄
5011000018725,上海,宝山,卓越时代广场,(宝山共康)呼兰西路60弄
5011000008885,上海,宝山,富隆苑,(宝山共富)共富路476弄
5011000013792,上海,宝山,富丽苑,(宝山罗店)富南路199弄
5011000014871,上海,宝山,白玉兰花园,(宝山淞宝)海江路667弄
5011000019039,上海,宝山,招商花园城,"(宝山杨行)松兰路233弄, 水产路2199弄"
5011000015245,上海,宝山,逸兴家园,(宝山淞南)逸仙路3456弄
5011000013088,上海,宝山,宝钢七村,(宝山淞宝)盘古路299弄
5011000009418,上海,宝山,禄德华苑,(宝山杨行)杨鑫路98弄
5011000011783,上海,宝山,宝林七村,(宝山淞宝)宝林七村
5011000013684,上海,宝山,锦辉绿园,(宝山通河)爱辉路28弄
5011000004390,上海,宝山,共和一村,(宝山张庙)宝山阳泉路18弄
5011000004547,上海,宝山,临江四村,(宝山淞宝)东林路518弄
5011000012115,上海,宝山,宏润韶光花园,"(宝山顾村)顾荻路161弄,顾北路501号"
5011000012661,上海,宝山,宝山七村,(宝山淞宝)永乐路246弄
5011000003952,上海,宝山,万临家园,(宝山淞南)凇发路500弄
5011102210263,上海,宝山,保利叶语(别墅),(宝山顾村)宝菊路133弄，宝菊路22弄
5011000000072,上海,宝山,西朱新村,(宝山淞宝)西朱新村
5011000002552,上海,宝山,高杨佳苑,(宝山高境)恒高路127弄
5011000013358,上海,宝山,丽景翠庭,(宝山杨行)盘古路2618弄
5011000001017,上海,宝山,远洋鸿郡,(宝山罗店)抚远路699弄
5011000000500,上海,宝山,乐业二村,(宝山月浦)春雷路332弄
5011102210288,上海,宝山,保利叶上海(别墅),(宝山顾村)菊联路589弄，菊联路262弄，菊联路419弄
5016389495337204,上海,宝山,密山路66号,(宝山淞宝)密山路66号
5011000018010,上海,宝山,南华苑,"(宝山大华)华灵路80弄, 华灵路82弄, 华灵路198弄, 华灵路81弄1-3号"
5011000009621,上海,宝山,共江花苑,"(宝山通河)通河九村161-167,通河九村172-177,通河九村179-184,通河九村188-193"
5011000009616,上海,宝山,保集欧郡,(宝山杨行)友谊路1999弄
5011000009650,上海,宝山,上大阳光乾泽园,(宝山上大)环镇北路699弄
509821540057610,上海,宝山,远洋7号酒店式公寓,(宝山罗店)罗芬路1236号
5011000009085,上海,宝山,杨泰三村,(宝山杨行)杨泰三村
5011000002332,上海,宝山,泗塘六村,(宝山张庙)泗塘六村
5011000003742,上海,宝山,沈巷新村,(宝山月浦)月罗路307弄
5011000000201,上海,宝山,牡丹江路182弄,(宝山淞宝)牡丹江路182弄
5011000010646,上海,宝山,高境欣苑,(宝山高境)逸仙路1511弄
5020037246696196,上海,宝山,大华朗香花园(一期),(宝山上大)华秋路58弄
5011000019238,上海,宝山,永清路171弄,(宝山淞宝)永清路171弄
5020037246696319,上海,宝山,大华朗香花园(四期),(宝山上大)祁真路36弄
5011000013228,上海,宝山,阳光迪金阁,(宝山顾村)顾新东路387弄
5011000008404,上海,宝山,泰和路710弄,(宝山淞宝)泰和路710弄
5011000000617,上海,宝山,中冶祥腾宝月花园,(宝山月浦)月塘路268弄
5011000006945,上海,宝山,长江路68弄,(宝山淞南)长江路68弄
5011000010596,上海,宝山,宝林四村,(宝山淞宝)宝林四村
5011000020519,上海,宝山,新普盛公寓,(宝山张庙)共江路112号
5011000012860,上海,宝山,惠民公寓,(宝山张庙)共和新路4719弄163、167号
5011000014873,上海,宝山,旭辉依云湾(别墅),(宝山顾村)顾北路666弄
5011000012094,上海,宝山,淞南二村,(宝山淞南)淞良路201弄
5011000000145,上海,宝山,悦尚华都,(宝山大华)新沪路1073号
5011000012659,上海,宝山,宝林三村,"(宝山淞宝)宝林三村, 宝林路40号"
5011000012702,上海,宝山,祥腾生活广场,(宝山淞南)淞发路901弄
5011000015632,上海,宝山,共和八村,(宝山张庙)共和八村1-74号
5011102210404,上海,宝山,嘉城国际花园,(宝山月浦)德都路50弄
5011102210072,上海,宝山,井晓公馆,"(宝山顾村)顾北路601弄1号, 顾北路601弄2号"
5011102209657,上海,宝山,南大路86弄,(宝山大场镇)南大路86弄
5011000014063,上海,宝山,宝钢十村,(宝山淞宝)友谊路216号
5011000000533,上海,宝山,共和五村,(宝山张庙)共康东路29号
5018063598300985,上海,宝山,好日子大家园A区,(宝山顾村)菊太路777弄
5011000020532,上海,宝山,长江西路1160弄,(宝山张庙)长江西路1160弄
5011000001094,上海,宝山,月浦七村,(宝山月浦)月浦七村
509821540057898,上海,宝山,湘源大厦,"(宝山淞南)长江西路210号,长江西路190号"
5011000019106,上海,宝山,南大路96弄,(宝山大场镇)南大路96弄
5011000004006,上海,宝山,阳光城花满墅,(宝山罗店)罗迎路188弄
5011000013408,上海,宝山,海德花园,(宝山杨行)蕰川路2488弄
5011000006128,上海,宝山,虎林路435弄,(宝山张庙)虎林路435弄
5011063494486,上海,宝山,美诗邸,(宝山大场镇)环镇北路1258弄
5011000013400,上海,宝山,盛桥一村,(宝山月浦)盛桥一村
5014918627397373,上海,宝山,殷高路154号,(宝山高境)殷高路154号
5011000014631,上海,宝山,海江公寓,(宝山淞宝)塘后路285弄
5011000011615,上海,宝山,祁南二村,(宝山罗店)祁南二村
5011000012091,上海,宝山,住友宝莲,(宝山淞宝)牡丹江路1242弄
509977363956193,上海,宝山,景瑞生活广场,(宝山高境)殷高西路578号
5011000009795,上海,宝山,共康公寓,(宝山共康)三泉路1495弄
5011000012920,上海,宝山,尚城汇景园,(宝山淞南)逸仙路3508弄
5011000001846,上海,宝山,月浦二村,(宝山月浦)月浦二村
5011000001585,上海,宝山,上大阳光乾心园,(宝山大场镇)环镇北路180弄
5011000012873,上海,宝山,新月明月园,(宝山月浦)鹤林路58弄1-91号
5011000012731,上海,宝山,淞南一村,"(宝山淞南)淞南一村,淞发路555号,通南路3号"
5011000018483,上海,宝山,美岸栖庭(别墅),(宝山高境)国权北路828弄
5011000012189,上海,宝山,幸之苑,"(宝山高境)逸仙路1321弄5支弄,逸仙路1321弄7支弄"
5011000011977,上海,宝山,民主紫竹苑,(宝山张庙)共和新路4703弄150-177号
5011000011232,上海,宝山,东华苑,(宝山大场镇)界华路100弄
5011000000935,上海,宝山,富秀苑,(宝山罗店)富南路256弄
5011000018541,上海,宝山,正荣国领(别墅),(宝山罗店)抚远路1211弄
5011102210103,上海,宝山,万科四季花城(别墅),(宝山杨行)镇泰路111弄
5011000016831,上海,宝山,共康路400弄,(宝山共康)共康路400弄
5011000018539,上海,宝山,正荣国领(公寓),(宝山罗店)抚远路1211弄
5011000010268,上海,宝山,盛桥二村,(宝山月浦)盛桥二村
5011000012173,上海,宝山,菊泉新城(菊盛路186弄),(宝山顾村)菊盛路186弄
5011000014357,上海,宝山,恒鑫公寓,"(宝山淞宝)牡丹江路1325弄,牡丹江路1321弄"
5011000000816,上海,宝山,三湘海尚城(别墅),(宝山淞南)郁江巷路129弄
5011102210123,上海,宝山,馨佳园(菊泉街1596弄),(宝山顾村)菊泉街1596弄
5011000003819,上海,宝山,友谊苑,(宝山杨行)铁峰路2268弄
5011000001811,上海,宝山,富长苑,(宝山罗店)南东路89弄
5014918739331214,上海,宝山,殷高路152号,(宝山高境)殷高路152号
5011102209656,上海,宝山,南大路16弄,(宝山大场镇)南大路16弄
5011000013287,上海,宝山,华能时代花园,(宝山淞宝)双庆路85弄
5011000020583,上海,宝山,南东路19号,(宝山罗店)南东路19号
5011000014583,上海,宝山,申泉花苑,(宝山大华)真华路1615弄
5011000003788,上海,宝山,绿地海樾,(宝山顾村)沪太路5355弄
5011000013318,上海,宝山,马泾桥二村,(宝山月浦)月罗公路456弄
5011000013041,上海,宝山,马泾桥一村,(宝山月浦)马泾桥一村
5011000001969,上海,宝山,中艺花园,(宝山淞宝)宝东路888弄
5011102210030,上海,宝山,宝顾佳苑,(宝山顾村)苏家浜路435弄
5011000012763,上海,宝山,新月翡翠园,(宝山月浦)德都路35弄
5011000018850,上海,宝山,漠河路1100弄,(宝山杨行)漠河路1100弄（漠河路30弄）
5011000018728,上海,宝山,富泰苑,(宝山罗店)南卫路38弄
5011000012177,上海,宝山,盛宅新村,(宝山顾村)富联路128弄
5016635237248808,上海,宝山,通河三村,(宝山张庙)通河三村
5011000001242,上海,宝山,罗盛苑,(宝山罗店)塘西街398弄
5011000019098,上海,宝山,虎林路518弄,(宝山张庙)虎林路518弄
5016389398891507,上海,宝山,菊泉街158弄,(宝山顾村)菊泉街158弄
5011102210267,上海,宝山,长江南路955弄,(宝山淞南)长江南路955弄
5016389398891278,上海,宝山,宝杨路3270号,(宝山杨行)宝杨路3270号
5016389495337588,上海,宝山,宝杨路3176号,(宝山杨行)宝杨路3176号
5012648938483832,上海,宝山,南大路10弄,(宝山大场镇)南大路10弄
5016389501103127,上海,宝山,美罗家园雅苑,(宝山罗店)罗南路368弄
5016389506370084,上海,宝山,长江西路1201号,(宝山张庙)长江西路1201号
509821540319342,上海,宝山,影园路345弄,(宝山杨行)影园路345弄（杨泰路345弄）
5011000014427,上海,宝山,华馨苑(公寓),(宝山杨行)蕴川路1438弄
5011000005447,上海,宝山,泗塘大厦,(宝山张庙)长江西路1180弄
5011000013483,上海,宝山,远景时代,"(宝山大华)沪太支路188弄,沪太路1771弄58-59号"
5011102210172,上海,宝山,罗宁雅苑,(宝山罗泾)罗宁路2999弄
5011000009832,上海,宝山,君邑地中海(别墅),(宝山大场镇)祁连山路2233弄
5011102210064,上海,宝山,长江西路1818号,(宝山通河)长江西路1818号
5011000013647,上海,宝山,泊仕郡,(宝山顾村)电台路318弄
5016389495337922,上海,宝山,美平路1060弄,(宝山罗店)美平路1060弄
5012970691145818,上海,宝山,高跃路149号,(宝山高境)高跃路149号
5018110112368712,上海,宝山,电台路599弄46号,(宝山顾村)电台路599弄46号
5020020670637626,上海,宝山,中冶盘古馨苑,(宝山杨行)盘古路927弄17、18、25-28号
5011000013107,上海,宝山,北斗星商业广场,"(宝山共康)长临路913号, 长临路999号, 长临路959弄"
5012221423039198,上海,宝山,西门街138号,(宝山淞宝)西门街138号
5011102210219,上海,宝山,淞青路64弄,(宝山淞宝)淞青路64弄
5016389501103428,上海,宝山,长江西路624号,(宝山淞南)长江西路624号
5011000019130,上海,宝山,东西巷街79弄,(宝山罗店)东西巷街79弄
5012970660737164,上海,宝山,蕴川路2432号,(宝山杨行)蕴川路2432号
5012970706350196,上海,宝山,虎林路75号,(宝山张庙)虎林路75号
5011000007439,上海,宝山,南大路406弄,(宝山大场镇)南大路406弄
5020040326024957,上海,宝山,信达泰禾上城院子,(宝山顾村)苏家浜路与宝荻路交汇处
5020024554863803,上海,宝山,顾太路5号,(宝山共富)顾太路5号
5011000005115,上海,宝山,招商臻邸,(宝山杨行)蕴川路2488号
5012970691145819,上海,宝山,高跃路151号,(宝山高境)高跃路151号
5012970751701204,上海,宝山,电台路378号,(宝山顾村)电台路378号
5012970475925962,上海,宝山,牡丹江路184号,(宝山淞宝)牡丹江路184号
5016389506370410,上海,宝山,西门街158号,(宝山淞宝)西门街158号
5011000003370,上海,宝山,上海朗悦酒店公寓,(宝山大场镇)沪太路3777号
5011000019011,上海,宝山,祁北东路85弄,(宝山罗店)祁北东路85弄
5012512793211536,上海,宝山,长江西路1490号,(宝山通河)长江西路1490号
5012970736497252,上海,宝山,通河路533弄3号,(宝山张庙)通河路533弄3号
5011102209691,上海,宝山,梦家园,(宝山张庙)共康东路70弄
5012970721293032,上海,宝山,宝绿路88号,(宝山顾村)宝绿路88号
5012970721293112,上海,宝山,宝杨路547号,(宝山淞宝)宝杨路547号
5016389506369853,上海,宝山,长白山路633弄,(宝山顾村)长白山路633弄
5011000009438,上海,宝山,宝城三村,(宝山淞宝)宝城三村
5016188633025237,上海,宝山,市河街64号,(宝山罗店)市河街64号
5011000002269,上海,宝山,东南弄村公寓,(宝山罗店)永顺路81弄
